deg_wav,mos
./withReverberationTrainDevMOS/0291.wav,3.92
./withReverberationTrainDevMOS/0292.wav,3.92
./withReverberationTrainDevMOS/0293.wav,3.84
./withReverberationTrainDevMOS/0294.wav,3.96
./withReverberationTrainDevMOS/0296.wav,3.72
./withReverberationTrainDevMOS/0298.wav,3.96
./withReverberationTrainDevMOS/0299.wav,3.84
./withReverberationTrainDevMOS/0330.wav,3.08
./withReverberationTrainDevMOS/0331.wav,3.24
./withReverberationTrainDevMOS/0332.wav,3.2
./withReverberationTrainDevMOS/0333.wav,3.24
./withReverberationTrainDevMOS/0334.wav,3.08
./withReverberationTrainDevMOS/0335.wav,3.36
./withReverberationTrainDevMOS/0336.wav,3.12
./withReverberationTrainDevMOS/0337.wav,3.2
./withReverberationTrainDevMOS/0338.wav,3.28
./withReverberationTrainDevMOS/0340.wav,3.56
./withReverberationTrainDevMOS/0341.wav,3.6
./withReverberationTrainDevMOS/0342.wav,3.8
./withReverberationTrainDevMOS/0344.wav,3.8
./withReverberationTrainDevMOS/0345.wav,3.88
./withReverberationTrainDevMOS/0346.wav,3.88
./withReverberationTrainDevMOS/0348.wav,3.96
./withReverberationTrainDevMOS/0349.wav,3.92
./withReverberationTrainDevMOS/0381.wav,3.2
./withReverberationTrainDevMOS/0383.wav,3.68
./withReverberationTrainDevMOS/0384.wav,3.08
./withReverberationTrainDevMOS/0386.wav,3.52
./withReverberationTrainDevMOS/0387.wav,3.32
./withReverberationTrainDevMOS/0388.wav,3.56
./withReverberationTrainDevMOS/0389.wav,3.12
./withReverberationTrainDevMOS/0390.wav,3.72
./withReverberationTrainDevMOS/0391.wav,3.88
./withReverberationTrainDevMOS/0392.wav,3.92
./withReverberationTrainDevMOS/0395.wav,3.76
./withReverberationTrainDevMOS/0396.wav,3.68
./withReverberationTrainDevMOS/0398.wav,3.72
./withReverberationTrainDevMOS/0399.wav,4.0
./withReverberationTrainDevMOS/0430.wav,3.67
./withReverberationTrainDevMOS/0431.wav,3.11
./withReverberationTrainDevMOS/0432.wav,3.56
./withReverberationTrainDevMOS/0433.wav,3.48
./withReverberationTrainDevMOS/0434.wav,3.41
./withReverberationTrainDevMOS/0435.wav,3.56
./withReverberationTrainDevMOS/0436.wav,3.19
./withReverberationTrainDevMOS/0437.wav,3.74
./withReverberationTrainDevMOS/0438.wav,3.19
./withReverberationTrainDevMOS/0439.wav,3.52
./withReverberationTrainDevMOS/0441.wav,4.0
./withReverberationTrainDevMOS/0442.wav,3.7
./withReverberationTrainDevMOS/0444.wav,3.78
./withReverberationTrainDevMOS/0445.wav,3.85
./withReverberationTrainDevMOS/0446.wav,3.67
./withReverberationTrainDevMOS/0447.wav,3.74
./withReverberationTrainDevMOS/0449.wav,3.52
./withReverberationTrainDevMOS/0480.wav,3.38
./withReverberationTrainDevMOS/0481.wav,3.15
./withReverberationTrainDevMOS/0482.wav,3.27
./withReverberationTrainDevMOS/0483.wav,3.19
./withReverberationTrainDevMOS/0484.wav,3.23
./withReverberationTrainDevMOS/0485.wav,3.15
./withReverberationTrainDevMOS/0486.wav,3.27
./withReverberationTrainDevMOS/0487.wav,3.5
./withReverberationTrainDevMOS/0488.wav,3.23
./withReverberationTrainDevMOS/0489.wav,3.12
./withReverberationTrainDevMOS/0490.wav,3.85
./withReverberationTrainDevMOS/0491.wav,3.96
./withReverberationTrainDevMOS/0492.wav,3.96
./withReverberationTrainDevMOS/0493.wav,3.5
./withReverberationTrainDevMOS/0494.wav,3.92
./withReverberationTrainDevMOS/0495.wav,3.5
./withReverberationTrainDevMOS/0497.wav,3.96
./withReverberationTrainDevMOS/0498.wav,3.77
./withReverberationTrainDevMOS/0499.wav,3.42
./withReverberationTrainDevMOS/0532.wav,3.24
./withReverberationTrainDevMOS/0533.wav,3.04
./withReverberationTrainDevMOS/0535.wav,3.04
./withReverberationTrainDevMOS/0537.wav,3.32
./withReverberationTrainDevMOS/0538.wav,3.12
./withReverberationTrainDevMOS/0541.wav,3.88
./withReverberationTrainDevMOS/0542.wav,3.96
./withReverberationTrainDevMOS/0729.wav,1.96
./withReverberationTrainDevMOS/0750.wav,1.0
./withReverberationTrainDevMOS/0751.wav,1.08
./withReverberationTrainDevMOS/0753.wav,1.04
./withReverberationTrainDevMOS/0755.wav,1.2
./withReverberationTrainDevMOS/0756.wav,1.36
./withReverberationTrainDevMOS/0757.wav,1.0
./withReverberationTrainDevMOS/0758.wav,1.0
./withReverberationTrainDevMOS/0760.wav,1.0
./withReverberationTrainDevMOS/0761.wav,1.0
./withReverberationTrainDevMOS/0762.wav,1.0
./withReverberationTrainDevMOS/0764.wav,1.04
./withReverberationTrainDevMOS/0765.wav,1.92
./withReverberationTrainDevMOS/0769.wav,1.96
./withReverberationTrainDevMOS/0771.wav,1.96
./withReverberationTrainDevMOS/0772.wav,1.92
./withReverberationTrainDevMOS/0773.wav,1.8
./withReverberationTrainDevMOS/0776.wav,1.88
./withReverberationTrainDevMOS/0800.wav,1.08
./withReverberationTrainDevMOS/0801.wav,1.04
./withReverberationTrainDevMOS/0804.wav,1.0
./withReverberationTrainDevMOS/0805.wav,1.24
./withReverberationTrainDevMOS/0806.wav,1.16
./withReverberationTrainDevMOS/0807.wav,1.24
./withReverberationTrainDevMOS/0809.wav,1.2
./withReverberationTrainDevMOS/0810.wav,1.0
./withReverberationTrainDevMOS/0811.wav,1.32
./withReverberationTrainDevMOS/0812.wav,1.04
./withReverberationTrainDevMOS/0813.wav,1.0
./withReverberationTrainDevMOS/0814.wav,1.04
./withReverberationTrainDevMOS/0822.wav,1.76
./withReverberationTrainDevMOS/0826.wav,1.92
./withReverberationTrainDevMOS/0829.wav,1.76
./withReverberationTrainDevMOS/0850.wav,1.0
./withReverberationTrainDevMOS/0851.wav,1.48
./withReverberationTrainDevMOS/0852.wav,1.32
./withReverberationTrainDevMOS/0853.wav,1.28
./withReverberationTrainDevMOS/0854.wav,1.04
./withReverberationTrainDevMOS/0855.wav,1.04
./withReverberationTrainDevMOS/0856.wav,1.12
./withReverberationTrainDevMOS/0858.wav,1.16
./withReverberationTrainDevMOS/0859.wav,1.4
./withReverberationTrainDevMOS/0861.wav,1.16
./withReverberationTrainDevMOS/0862.wav,1.12
./withReverberationTrainDevMOS/0863.wav,1.04
./withReverberationTrainDevMOS/0864.wav,1.44
./withReverberationTrainDevMOS/0867.wav,1.96
./withReverberationTrainDevMOS/0868.wav,1.36
./withReverberationTrainDevMOS/0869.wav,1.24
./withReverberationTrainDevMOS/0870.wav,1.48
./withReverberationTrainDevMOS/0871.wav,1.44
./withReverberationTrainDevMOS/0873.wav,1.28
./withReverberationTrainDevMOS/0874.wav,1.24
./withReverberationTrainDevMOS/0875.wav,1.2
./withReverberationTrainDevMOS/0876.wav,1.24
./withReverberationTrainDevMOS/0877.wav,1.8
./withReverberationTrainDevMOS/0879.wav,1.6
./withReverberationTrainDevMOS/0900.wav,1.56
./withReverberationTrainDevMOS/0901.wav,1.32
./withReverberationTrainDevMOS/0902.wav,1.16
./withReverberationTrainDevMOS/0903.wav,1.04
./withReverberationTrainDevMOS/0904.wav,1.0
./withReverberationTrainDevMOS/0905.wav,1.0
./withReverberationTrainDevMOS/0906.wav,1.0
./withReverberationTrainDevMOS/0907.wav,1.0
./withReverberationTrainDevMOS/0908.wav,1.04
./withReverberationTrainDevMOS/0911.wav,1.0
./withReverberationTrainDevMOS/0912.wav,1.0
./withReverberationTrainDevMOS/0914.wav,1.0
./withReverberationTrainDevMOS/0915.wav,1.64
./withReverberationTrainDevMOS/0916.wav,1.64
./withReverberationTrainDevMOS/0918.wav,1.44
./withReverberationTrainDevMOS/0921.wav,1.8
./withReverberationTrainDevMOS/0923.wav,1.6
./withReverberationTrainDevMOS/0924.wav,1.84
./withReverberationTrainDevMOS/0925.wav,1.4
./withReverberationTrainDevMOS/0926.wav,1.28
./withReverberationTrainDevMOS/0927.wav,1.2
./withReverberationTrainDevMOS/0950.wav,1.0
./withReverberationTrainDevMOS/0952.wav,1.0
./withReverberationTrainDevMOS/0953.wav,1.0
./withReverberationTrainDevMOS/0954.wav,1.0
./withReverberationTrainDevMOS/0956.wav,1.0
./withReverberationTrainDevMOS/0957.wav,1.0
./withReverberationTrainDevMOS/0958.wav,1.0
./withReverberationTrainDevMOS/0959.wav,1.0
./withReverberationTrainDevMOS/0960.wav,1.0
./withReverberationTrainDevMOS/0961.wav,1.04
./withReverberationTrainDevMOS/0962.wav,1.04
./withReverberationTrainDevMOS/0963.wav,1.0
./withReverberationTrainDevMOS/0964.wav,1.08
./withReverberationTrainDevMOS/0966.wav,1.84
./withReverberationTrainDevMOS/0969.wav,1.6
./withReverberationTrainDevMOS/0970.wav,1.6
./withReverberationTrainDevMOS/0972.wav,1.84
./withReverberationTrainDevMOS/0973.wav,2.0
./withReverberationTrainDevMOS/0975.wav,1.88
./withReverberationTrainDevMOS/0976.wav,1.92
./withReverberationTrainDevMOS/0978.wav,1.88
./withReverberationTrainDevMOS/1000.wav,1.0
./withReverberationTrainDevMOS/1001.wav,1.0
./withReverberationTrainDevMOS/1003.wav,1.0
./withReverberationTrainDevMOS/1004.wav,1.12
./withReverberationTrainDevMOS/1006.wav,1.16
./withReverberationTrainDevMOS/1007.wav,1.12
./withReverberationTrainDevMOS/1008.wav,1.04
./withReverberationTrainDevMOS/1009.wav,1.16
./withReverberationTrainDevMOS/1011.wav,1.04
./withReverberationTrainDevMOS/1013.wav,1.16
./withReverberationTrainDevMOS/1014.wav,1.48
./withReverberationTrainDevMOS/1015.wav,1.68
./withReverberationTrainDevMOS/1016.wav,1.68
./withReverberationTrainDevMOS/1017.wav,1.44
./withReverberationTrainDevMOS/1018.wav,1.12
./withReverberationTrainDevMOS/1019.wav,1.88
./withReverberationTrainDevMOS/1021.wav,1.76
./withReverberationTrainDevMOS/1022.wav,1.84
./withReverberationTrainDevMOS/1024.wav,1.72
./withReverberationTrainDevMOS/1050.wav,1.52
./withReverberationTrainDevMOS/1051.wav,1.24
./withReverberationTrainDevMOS/1052.wav,1.36
./withReverberationTrainDevMOS/1054.wav,1.12
./withReverberationTrainDevMOS/1057.wav,1.04
./withReverberationTrainDevMOS/1058.wav,1.08
./withReverberationTrainDevMOS/1059.wav,1.0
./withReverberationTrainDevMOS/1061.wav,1.04
./withReverberationTrainDevMOS/1062.wav,1.16
./withReverberationTrainDevMOS/1063.wav,1.28
./withReverberationTrainDevMOS/1064.wav,1.08
./withReverberationTrainDevMOS/1066.wav,1.92
./withReverberationTrainDevMOS/1067.wav,1.76
./withReverberationTrainDevMOS/1068.wav,1.6
./withReverberationTrainDevMOS/1100.wav,1.04
./withReverberationTrainDevMOS/1102.wav,1.0
./withReverberationTrainDevMOS/1103.wav,1.0
./withReverberationTrainDevMOS/1105.wav,1.0
./withReverberationTrainDevMOS/1109.wav,1.0
./withReverberationTrainDevMOS/1110.wav,1.04
./withReverberationTrainDevMOS/1111.wav,1.04
./withReverberationTrainDevMOS/1112.wav,1.0
./withReverberationTrainDevMOS/1113.wav,1.0
./withReverberationTrainDevMOS/1114.wav,1.04
./withReverberationTrainDevMOS/1120.wav,1.77
./withReverberationTrainDevMOS/1122.wav,1.62
./withReverberationTrainDevMOS/1125.wav,1.92
./withReverberationTrainDevMOS/1150.wav,1.0
./withReverberationTrainDevMOS/1151.wav,1.12
./withReverberationTrainDevMOS/1152.wav,1.12
./withReverberationTrainDevMOS/1154.wav,1.0
./withReverberationTrainDevMOS/1155.wav,1.0
./withReverberationTrainDevMOS/1156.wav,1.08
./withReverberationTrainDevMOS/1157.wav,1.08
./withReverberationTrainDevMOS/1159.wav,1.12
./withReverberationTrainDevMOS/1160.wav,1.04
./withReverberationTrainDevMOS/1161.wav,1.08
./withReverberationTrainDevMOS/1162.wav,1.08
./withReverberationTrainDevMOS/1167.wav,1.88
./withReverberationTrainDevMOS/1168.wav,1.77
./withReverberationTrainDevMOS/1170.wav,1.88
./withReverberationTrainDevMOS/1171.wav,1.92
./withReverberationTrainDevMOS/1172.wav,1.88
./withReverberationTrainDevMOS/1173.wav,1.65
./withReverberationTrainDevMOS/1175.wav,1.92
./withReverberationTrainDevMOS/1200.wav,1.08
./withReverberationTrainDevMOS/1203.wav,1.08
./withReverberationTrainDevMOS/1204.wav,1.04
./withReverberationTrainDevMOS/1206.wav,1.0
./withReverberationTrainDevMOS/1207.wav,1.0
./withReverberationTrainDevMOS/1208.wav,1.16
./withReverberationTrainDevMOS/1209.wav,1.04
./withReverberationTrainDevMOS/1210.wav,1.0
./withReverberationTrainDevMOS/1212.wav,1.2
./withReverberationTrainDevMOS/1213.wav,1.04
./withReverberationTrainDevMOS/1214.wav,1.0
./withReverberationTrainDevMOS/1226.wav,1.2
./withReverberationTrainDevMOS/1250.wav,1.04
./withReverberationTrainDevMOS/1251.wav,1.0
./withReverberationTrainDevMOS/1252.wav,1.0
./withReverberationTrainDevMOS/1253.wav,1.0
./withReverberationTrainDevMOS/1256.wav,1.08
./withReverberationTrainDevMOS/1257.wav,1.0
./withReverberationTrainDevMOS/1258.wav,1.04
./withReverberationTrainDevMOS/1259.wav,1.04
./withReverberationTrainDevMOS/1260.wav,1.04
./withReverberationTrainDevMOS/1261.wav,1.0
./withReverberationTrainDevMOS/1262.wav,1.12
./withReverberationTrainDevMOS/1263.wav,1.0
./withReverberationTrainDevMOS/1264.wav,1.04
./withReverberationTrainDevMOS/1265.wav,1.84
./withReverberationTrainDevMOS/1270.wav,1.8
./withReverberationTrainDevMOS/1271.wav,1.64
./withReverberationTrainDevMOS/1272.wav,1.32
./withReverberationTrainDevMOS/1274.wav,1.32
./withReverberationTrainDevMOS/1275.wav,1.2
./withReverberationTrainDevMOS/1279.wav,1.48
./withReverberationTrainDevMOS/1300.wav,1.04
./withReverberationTrainDevMOS/1301.wav,1.0
./withReverberationTrainDevMOS/1302.wav,1.0
./withReverberationTrainDevMOS/1303.wav,1.0
./withReverberationTrainDevMOS/1304.wav,1.0
./withReverberationTrainDevMOS/1306.wav,1.0
./withReverberationTrainDevMOS/1307.wav,1.0
./withReverberationTrainDevMOS/1308.wav,1.0
./withReverberationTrainDevMOS/1309.wav,1.08
./withReverberationTrainDevMOS/1312.wav,1.0
./withReverberationTrainDevMOS/1313.wav,1.0
./withReverberationTrainDevMOS/1314.wav,1.12
./withReverberationTrainDevMOS/1315.wav,1.44
./withReverberationTrainDevMOS/1316.wav,1.36
./withReverberationTrainDevMOS/1317.wav,1.92
./withReverberationTrainDevMOS/1320.wav,1.68
./withReverberationTrainDevMOS/1321.wav,1.48
./withReverberationTrainDevMOS/1322.wav,1.2
./withReverberationTrainDevMOS/1323.wav,1.4
./withReverberationTrainDevMOS/1324.wav,1.48
./withReverberationTrainDevMOS/1325.wav,1.8
./withReverberationTrainDevMOS/1326.wav,1.96
./withReverberationTrainDevMOS/1329.wav,1.68
./withReverberationTrainDevMOS/1350.wav,1.12
./withReverberationTrainDevMOS/1351.wav,1.04
./withReverberationTrainDevMOS/1352.wav,1.32
./withReverberationTrainDevMOS/1353.wav,1.0
./withReverberationTrainDevMOS/1354.wav,1.0
./withReverberationTrainDevMOS/1356.wav,1.04
./withReverberationTrainDevMOS/1359.wav,1.0
./withReverberationTrainDevMOS/1360.wav,1.04
./withReverberationTrainDevMOS/1361.wav,1.04
./withReverberationTrainDevMOS/1362.wav,1.04
./withReverberationTrainDevMOS/1363.wav,1.0
./withReverberationTrainDevMOS/1472.wav,2.36
./withReverberationTrainDevMOS/1474.wav,2.48
./withReverberationTrainDevMOS/1476.wav,2.12
./withReverberationTrainDevMOS/1477.wav,2.44
./withReverberationTrainDevMOS/1478.wav,2.36
./withReverberationTrainDevMOS/1480.wav,2.08
./withReverberationTrainDevMOS/1481.wav,2.76
./withReverberationTrainDevMOS/1482.wav,2.24
./withReverberationTrainDevMOS/1483.wav,2.44
./withReverberationTrainDevMOS/1486.wav,2.24
./withReverberationTrainDevMOS/1487.wav,2.16
./withReverberationTrainDevMOS/1488.wav,2.36
./withReverberationTrainDevMOS/1515.wav,2.5
./withReverberationTrainDevMOS/1517.wav,2.27
./withReverberationTrainDevMOS/1520.wav,2.19
./withReverberationTrainDevMOS/1521.wav,2.23
./withReverberationTrainDevMOS/1522.wav,2.35
./withReverberationTrainDevMOS/1526.wav,2.88
./withReverberationTrainDevMOS/1527.wav,2.58
./withReverberationTrainDevMOS/1528.wav,2.38
./withReverberationTrainDevMOS/1529.wav,2.65
./withReverberationTrainDevMOS/1530.wav,2.38
./withReverberationTrainDevMOS/1534.wav,2.15
./withReverberationTrainDevMOS/1535.wav,2.19
./withReverberationTrainDevMOS/1537.wav,2.62
./withReverberationTrainDevMOS/1538.wav,2.58
./withReverberationTrainDevMOS/1539.wav,2.85
./withReverberationTrainDevMOS/1565.wav,2.12
./withReverberationTrainDevMOS/1566.wav,2.12
./withReverberationTrainDevMOS/1567.wav,2.12
./withReverberationTrainDevMOS/1576.wav,2.4
./withReverberationTrainDevMOS/1578.wav,2.04
./withReverberationTrainDevMOS/1579.wav,2.16
./withReverberationTrainDevMOS/1580.wav,2.64
./withReverberationTrainDevMOS/1582.wav,2.84
./withReverberationTrainDevMOS/1583.wav,2.56
./withReverberationTrainDevMOS/1584.wav,2.12
./withReverberationTrainDevMOS/1586.wav,3.0
./withReverberationTrainDevMOS/1588.wav,2.2
./withReverberationTrainDevMOS/1589.wav,2.52
./withReverberationTrainDevMOS/1615.wav,2.16
./withReverberationTrainDevMOS/1617.wav,2.56
./withReverberationTrainDevMOS/1620.wav,2.16
./withReverberationTrainDevMOS/1621.wav,2.36
./withReverberationTrainDevMOS/1623.wav,2.28
./withReverberationTrainDevMOS/1624.wav,2.2
./withReverberationTrainDevMOS/1626.wav,2.08
./withReverberationTrainDevMOS/1630.wav,2.52
./withReverberationTrainDevMOS/1636.wav,2.2
./withReverberationTrainDevMOS/1637.wav,2.12
./withReverberationTrainDevMOS/1638.wav,2.56
./withReverberationTrainDevMOS/1639.wav,2.64
./withReverberationTrainDevMOS/1665.wav,2.08
./withReverberationTrainDevMOS/1666.wav,2.04
./withReverberationTrainDevMOS/1668.wav,2.2
./withReverberationTrainDevMOS/1669.wav,2.04
./withReverberationTrainDevMOS/1670.wav,2.2
./withReverberationTrainDevMOS/1672.wav,2.28
./withReverberationTrainDevMOS/1673.wav,2.12
./withReverberationTrainDevMOS/1678.wav,2.08
./withReverberationTrainDevMOS/1683.wav,2.44
./withReverberationTrainDevMOS/1684.wav,2.72
./withReverberationTrainDevMOS/1687.wav,2.28
./withReverberationTrainDevMOS/1688.wav,2.44
./withReverberationTrainDevMOS/1715.wav,2.2
./withReverberationTrainDevMOS/1716.wav,2.56
./withReverberationTrainDevMOS/1717.wav,2.32
./withReverberationTrainDevMOS/1720.wav,2.04
./withReverberationTrainDevMOS/1723.wav,2.08
./withReverberationTrainDevMOS/1725.wav,2.12
./withReverberationTrainDevMOS/1729.wav,2.64
./withReverberationTrainDevMOS/1730.wav,2.4
./withReverberationTrainDevMOS/1733.wav,2.6
./withReverberationTrainDevMOS/1734.wav,2.6
./withReverberationTrainDevMOS/1736.wav,2.48
./withReverberationTrainDevMOS/1737.wav,2.56
./withReverberationTrainDevMOS/1739.wav,2.28
./withReverberationTrainDevMOS/1765.wav,2.92
./withReverberationTrainDevMOS/1766.wav,2.85
./withReverberationTrainDevMOS/1767.wav,2.5
./withReverberationTrainDevMOS/1768.wav,2.5
./withReverberationTrainDevMOS/1769.wav,2.27
./withReverberationTrainDevMOS/1770.wav,2.15
./withReverberationTrainDevMOS/1773.wav,2.58
./withReverberationTrainDevMOS/1775.wav,2.08
./withReverberationTrainDevMOS/1776.wav,2.08
./withReverberationTrainDevMOS/1777.wav,2.5
./withReverberationTrainDevMOS/1778.wav,2.27
./withReverberationTrainDevMOS/1779.wav,2.04
./withReverberationTrainDevMOS/1780.wav,2.42
./withReverberationTrainDevMOS/1781.wav,2.62
./withReverberationTrainDevMOS/1782.wav,2.69
./withReverberationTrainDevMOS/1783.wav,2.65
./withReverberationTrainDevMOS/1784.wav,2.85
./withReverberationTrainDevMOS/1785.wav,2.69
./withReverberationTrainDevMOS/1786.wav,2.42
./withReverberationTrainDevMOS/1787.wav,2.62
./withReverberationTrainDevMOS/1788.wav,2.35
./withReverberationTrainDevMOS/1789.wav,2.96
./withReverberationTrainDevMOS/1816.wav,2.12
./withReverberationTrainDevMOS/1818.wav,2.04
./withReverberationTrainDevMOS/1819.wav,2.04
./withReverberationTrainDevMOS/1821.wav,2.2
./withReverberationTrainDevMOS/1825.wav,2.52
./withReverberationTrainDevMOS/1826.wav,2.88
./withReverberationTrainDevMOS/1827.wav,2.68
./withReverberationTrainDevMOS/1830.wav,2.24
./withReverberationTrainDevMOS/1831.wav,2.6
./withReverberationTrainDevMOS/1832.wav,2.76
./withReverberationTrainDevMOS/1833.wav,2.28
./withReverberationTrainDevMOS/1834.wav,2.36
./withReverberationTrainDevMOS/1835.wav,2.6
./withReverberationTrainDevMOS/1836.wav,2.88
./withReverberationTrainDevMOS/1837.wav,2.44
./withReverberationTrainDevMOS/1865.wav,2.44
./withReverberationTrainDevMOS/1866.wav,2.44
./withReverberationTrainDevMOS/1867.wav,2.88
./withReverberationTrainDevMOS/1869.wav,2.4
./withReverberationTrainDevMOS/1871.wav,3.0
./withReverberationTrainDevMOS/1872.wav,2.64
./withReverberationTrainDevMOS/1873.wav,2.72
./withReverberationTrainDevMOS/1874.wav,2.44
./withReverberationTrainDevMOS/1876.wav,2.56
./withReverberationTrainDevMOS/1877.wav,2.72
./withReverberationTrainDevMOS/1878.wav,2.36
./withReverberationTrainDevMOS/1879.wav,2.08
./withReverberationTrainDevMOS/1881.wav,2.88
./withReverberationTrainDevMOS/1882.wav,3.0
./withReverberationTrainDevMOS/1915.wav,2.32
./withReverberationTrainDevMOS/1916.wav,2.2
./withReverberationTrainDevMOS/1918.wav,2.28
./withReverberationTrainDevMOS/1921.wav,2.72
./withReverberationTrainDevMOS/1922.wav,2.6
./withReverberationTrainDevMOS/1923.wav,2.28
./withReverberationTrainDevMOS/1924.wav,2.72
./withReverberationTrainDevMOS/1925.wav,2.8
./withReverberationTrainDevMOS/1926.wav,2.04
./withReverberationTrainDevMOS/1927.wav,2.32
./withReverberationTrainDevMOS/1929.wav,2.16
./withReverberationTrainDevMOS/1930.wav,2.32
./withReverberationTrainDevMOS/1931.wav,2.2
./withReverberationTrainDevMOS/1932.wav,2.88
./withReverberationTrainDevMOS/1934.wav,3.0
./withReverberationTrainDevMOS/1966.wav,2.04
./withReverberationTrainDevMOS/1968.wav,2.38
./withReverberationTrainDevMOS/1969.wav,2.27
./withReverberationTrainDevMOS/1973.wav,2.65
./withReverberationTrainDevMOS/1975.wav,2.46
./withReverberationTrainDevMOS/1977.wav,2.46
./withReverberationTrainDevMOS/1981.wav,2.62
./withReverberationTrainDevMOS/1982.wav,2.15
./withReverberationTrainDevMOS/1984.wav,2.12
./withReverberationTrainDevMOS/1985.wav,2.54
./withReverberationTrainDevMOS/1986.wav,2.58
./withReverberationTrainDevMOS/1987.wav,2.73
./withReverberationTrainDevMOS/1988.wav,2.69
./withReverberationTrainDevMOS/1989.wav,2.85
./withReverberationTrainDevMOS/1992.wav,2.92
./withReverberationTrainDevMOS/2018.wav,2.6
./withReverberationTrainDevMOS/2022.wav,2.16
./withReverberationTrainDevMOS/2025.wav,2.44
./withReverberationTrainDevMOS/2027.wav,2.92
./withReverberationTrainDevMOS/2028.wav,2.68
./withReverberationTrainDevMOS/2029.wav,2.28
./withReverberationTrainDevMOS/2030.wav,2.92
./withReverberationTrainDevMOS/2031.wav,2.72
./withReverberationTrainDevMOS/2033.wav,2.64
./withReverberationTrainDevMOS/2034.wav,2.64
./withReverberationTrainDevMOS/2035.wav,2.84
./withReverberationTrainDevMOS/2036.wav,2.8
./withReverberationTrainDevMOS/2038.wav,2.96
./withReverberationTrainDevMOS/2067.wav,2.72
./withReverberationTrainDevMOS/2070.wav,2.36
./withReverberationTrainDevMOS/2074.wav,2.64
./withReverberationTrainDevMOS/2075.wav,2.96
./withReverberationTrainDevMOS/2076.wav,2.72
./withReverberationTrainDevMOS/2077.wav,2.56
./withReverberationTrainDevMOS/2078.wav,2.88
./withReverberationTrainDevMOS/2079.wav,3.0
./withReverberationTrainDevMOS/2080.wav,2.52
./withReverberationTrainDevMOS/2084.wav,2.52
./withReverberationTrainDevMOS/2087.wav,2.48
./withReverberationTrainDevMOS/2088.wav,2.36
./withReverberationTrainDevMOS/2089.wav,2.36
./withReverberationTrainDevMOS/2106.wav,2.04
./withReverberationTrainDevMOS/2108.wav,2.32
./withReverberationTrainDevMOS/2110.wav,2.08
./withReverberationTrainDevMOS/2111.wav,2.6
./withReverberationTrainDevMOS/2112.wav,2.12
./withReverberationTrainDevMOS/2115.wav,2.16
./withReverberationTrainDevMOS/2117.wav,2.12
./withReverberationTrainDevMOS/2119.wav,2.08
./withReverberationTrainDevMOS/2120.wav,2.28
./withReverberationTrainDevMOS/2121.wav,2.4
./withReverberationTrainDevMOS/2122.wav,2.24
./withReverberationTrainDevMOS/2124.wav,2.28
./withReverberationTrainDevMOS/2125.wav,2.12
./withReverberationTrainDevMOS/2126.wav,2.44
./withReverberationTrainDevMOS/2127.wav,2.28
./withReverberationTrainDevMOS/2128.wav,2.84
./withReverberationTrainDevMOS/2130.wav,2.16
./withReverberationTrainDevMOS/2131.wav,2.2
./withReverberationTrainDevMOS/2132.wav,2.24
./withReverberationTrainDevMOS/2133.wav,2.48
./withReverberationTrainDevMOS/2134.wav,2.08
./withReverberationTrainDevMOS/2137.wav,2.84
./withReverberationTrainDevMOS/2139.wav,3.0
./withReverberationTrainDevMOS/2153.wav,2.16
./withReverberationTrainDevMOS/2156.wav,2.84
./withReverberationTrainDevMOS/2157.wav,2.2
./withReverberationTrainDevMOS/2158.wav,2.08
./withReverberationTrainDevMOS/2162.wav,2.6
./withReverberationTrainDevMOS/2163.wav,2.36
./withReverberationTrainDevMOS/2166.wav,2.16
./withReverberationTrainDevMOS/2167.wav,2.08
./withReverberationTrainDevMOS/2169.wav,2.16
./withReverberationTrainDevMOS/2170.wav,2.04
./withReverberationTrainDevMOS/2172.wav,2.48
./withReverberationTrainDevMOS/2173.wav,2.76
./withReverberationTrainDevMOS/2174.wav,2.72
./withReverberationTrainDevMOS/2175.wav,3.0
./withReverberationTrainDevMOS/2176.wav,2.88
./withReverberationTrainDevMOS/2177.wav,2.32
./withReverberationTrainDevMOS/2178.wav,2.2
./withReverberationTrainDevMOS/2179.wav,2.72
./withReverberationTrainDevMOS/2180.wav,3.0
./withReverberationTrainDevMOS/2181.wav,2.6
./withReverberationTrainDevMOS/2182.wav,2.88
./withReverberationTrainDevMOS/2186.wav,2.36
./withReverberationTrainDevMOS/0546.wav,4.0
./withReverberationTrainDevMOS/0547.wav,3.84
./withReverberationTrainDevMOS/0549.wav,3.8
./withReverberationTrainDevMOS/0580.wav,3.56
./withReverberationTrainDevMOS/0581.wav,3.48
./withReverberationTrainDevMOS/0582.wav,3.24
./withReverberationTrainDevMOS/0583.wav,3.04
./withReverberationTrainDevMOS/0584.wav,3.28
./withReverberationTrainDevMOS/0585.wav,3.24
./withReverberationTrainDevMOS/0589.wav,3.32
./withReverberationTrainDevMOS/0590.wav,3.24
./withReverberationTrainDevMOS/0591.wav,3.68
./withReverberationTrainDevMOS/0593.wav,3.76
./withReverberationTrainDevMOS/0594.wav,3.96
./withReverberationTrainDevMOS/0596.wav,3.92
./withReverberationTrainDevMOS/0598.wav,3.88
./withReverberationTrainDevMOS/0599.wav,4.0
./withReverberationTrainDevMOS/0630.wav,3.12
./withReverberationTrainDevMOS/0631.wav,3.52
./withReverberationTrainDevMOS/0632.wav,3.16
